	SLUG	SNAIL	KLF4	mir200	ELF3	ZEB	IRF6	CDH1	GRHL2
random_254	0.1044967640035754	-0.10638507223668414	-0.19705414258481138	-0.39561830381912494	0.3617843596491361	-0.4399640692660741	-0.49637020324548403	-0.07951478838969825	0.4530520719706522
random_255	-0.3011090523087644	0.4686546808287041	-0.3534684450451659	0.025296475618744783	-0.22423360355260577	0.4139566918643067	-0.2911249640673648	-0.27943327480194285	-0.4238380869654064
random_256	0.4484677340206179	-0.3448618322195277	-0.27164880642743416	-0.31358750716139133	-0.4124756480928427	0.31592863559575046	-0.41333230644198604	0.2244348680724649	0.12905479814829665
random_257	-0.4788971998860062	0.29727838971564013	0.07412151593658717	-0.41012807434865106	-0.4140663703255535	-0.346148016376296	0.4140376921878971	0.1792379062422702	-0.11730792212605058
random_258	-0.22265958166487773	0.2934414063330495	-0.3072121327025139	0.3881887882794473	-0.38094865570553227	-0.3133036694410269	0.47899020666039316	0.3392735546349094	-0.17727321116394062
random_259	0.3601683642529888	-0.4044534757076632	-0.030334936488701003	0.2810143540276628	-0.35130134300822313	-0.4003648352870983	0.2668552202976087	0.39219983983438206	-0.3436128663742263
random_260	-0.26328165076799587	-0.45494952957710555	-0.3034926084846052	0.43500712806191755	0.23625335245790158	-0.4519281502446716	-0.3466374094588055	0.16322734610095868	-0.18843930947214893
random_261	-0.12600374153440294	0.39579900724324424	-0.2682451434187846	-0.4163340502503901	0.3387320687003398	-0.4175701296133575	-0.322344021386169	-0.27013988987603943	0.34086837471663817
random_262	0.07971182828994733	-0.09843561806508427	-0.3521363625955141	0.3865796811595066	-0.26081734962452346	-0.2623984455096218	0.5393543039246627	-0.3254021161078774	0.4205286546465839
random_263	0.4396671301810773	-0.42567754654698464	-0.26930267437582617	0.2323366956765901	-0.020059988004415663	0.4173182782072287	-0.3591386963044312	0.2088539614920969	0.3896532324534395
random_264	-0.3382063053740906	0.03912985447877726	0.2602527908216488	0.3747464053150508	0.3565617179632986	-0.3777192866720847	0.46137274314082133	-0.42759141964363545	0.10203733414546887
random_265	-0.2975268137772352	-0.34797606956841276	-0.22378141077475566	0.39476083430353004	-0.35457157139863477	0.35390284562619956	0.25871836919101704	-0.36573894584113265	0.36442807182579257
random_266	0.3940554519817873	-0.38911815532376515	0.027043729200704494	-0.4241209286234082	-0.40768568768291974	-0.3877473054777799	0.3988798482720368	-0.17412281396634469	-0.08196313822409285
random_267	0.4302476498929891	-0.3953121171227668	-0.37292243492123495	-0.347770643659702	0.38990217363048446	-0.39087847475020915	-0.11509084794917462	0.27741490830279114	0.059875747204335125
random_268	0.35926033540075364	0.0855784921882522	-0.3909413306459154	-0.47890842995148375	0.21818579647019462	0.22437741210392806	0.4346644142070234	-0.16555278243519803	-0.4088138735451263
random_269	0.4237492095826261	-0.20222371095144698	-0.4419356610215031	-0.4367860606226365	0.30389711033698574	-0.016768497631533028	-0.3253976210806169	-0.33100554598913634	-0.2921815658214803
random_270	-0.46538423555105546	0.1700102490404345	0.3548264165954795	0.44976700775328493	-0.4485972532196217	0.09982696801722205	-0.27245473730694486	-0.291953955845382	-0.2358988469449836
random_271	-0.41065887572744686	0.23764988632834516	-0.39269819182412147	-0.44789189528571677	0.17096343166853128	-0.32942556282065016	-0.35420364507859115	-0.3376114148805429	-0.2070541319018864
random_272	0.3720592802207282	0.44903158557874934	-0.4475178860738347	-0.4262504747209613	-0.4018192577275794	-0.08808730035111334	-0.24631444568727473	-0.023180929523088232	-0.21807006118849573
random_273	0.4105111900251705	-0.3326956939764967	0.050823863925313684	-0.3870236581682839	0.18258397255262382	-0.43301118775804526	-0.4075073996013491	-0.41950585559722964	-0.07443602340539325
random_274	0.24037559441945103	0.33066491818698485	-0.3700500213269499	-0.40395774754064345	0.3148169014125271	0.3412290975665945	-0.3722320417840048	0.273599544580776	0.3221816618603694
random_275	0.17958180317111663	0.4649535000282249	-0.5137047983331325	0.1212539173215057	-0.3702279667321894	-0.1563714805037587	-0.48267673373293984	0.15282225069171476	-0.23477910815455857
random_276	0.21579217361307887	0.49949516533383975	-0.4430908364550828	-0.0012328257855297176	-0.48121528817939896	-0.4694581634122227	-0.047688613305734456	0.022607260970542775	0.22991932399432236
random_277	-0.08488623348621469	0.3113979701228583	0.023873236371818055	-0.4246099722226723	-0.40040509821407244	-0.33250707427306414	-0.48981910146078983	0.039489462734181295	-0.4501052151461254
random_278	-0.47642820744808745	0.22637400121020734	-0.3676080344697248	0.49386632213108367	-0.328997458184278	-0.38191032083304227	-0.11137110540917244	0.27417453448029006	-0.03257828193517763
random_279	-0.36907291812375104	0.28566908499398447	-0.17919362886897383	0.35168395291650245	0.10293999948867404	-0.4135945480920151	0.3833599645456398	-0.390778920776539	0.38086254026122535
random_280	-0.43764421939221426	0.4303923489499142	-0.3221490323364194	-0.4169657512245941	-0.1710762356695244	-0.43079565596438935	0.27619321658074575	0.07673837847604822	-0.22037712958330646
random_281	0.4247059645393259	-0.13065056779494588	0.06339182286020861	-0.4150201096079159	0.4252867804462492	0.45910278959141715	-0.47301927926761367	0.048196584580060174	0.0926320240417933
random_282	0.3074094324474429	0.2986502576085782	-0.17921500352564496	-0.09071645623212163	-0.38855193911512825	-0.45023706408597564	-0.4364542537769817	0.2742480641236483	0.39568880698117276
random_283	-0.34872352328841233	0.3382586494616291	-0.29875448014198147	0.4029311218249595	0.4423818352234741	0.15981566463010452	0.402044045793527	0.2329370294625751	-0.27426894242687844
random_284	0.38001424182611443	-0.37466395095657024	0.29279932740250175	-0.3441850106949583	0.3824103473489269	-0.4006116756410498	0.12459778158798265	0.3336164720118717	0.27833322862126697
random_285	-0.3845510639477744	-0.4019084290630853	-0.3972825392763376	0.2481742040016811	0.40872567671006305	-0.34855489024089453	-0.4105789143619207	0.07892189155666143	0.08840442364790853
random_286	0.2880847460650623	-0.36581944303320413	0.41215994256718	-0.4403732351040315	0.02597137888752539	0.37650123547929476	-0.3188757671688822	-0.24021768859234338	-0.34287741846261477
random_287	-0.09785987945669665	-0.30169920001304057	0.08174067060721707	-0.4484668312289822	0.3195430295258084	-0.41488036439189224	-0.43824363786349163	-0.2571017479668671	0.39900468837897635
random_288	0.44620549673256693	0.023230449601811864	-0.49654889816336517	0.2110680612540818	-0.41707767434725723	0.23876964666031864	0.3956388808485125	-0.03235729325992828	-0.34743145665979985
random_289	0.4715853969325801	-0.4726469059896282	-0.3290831030818497	-0.4809943635810681	0.0603376586142185	-0.4094826158862391	-0.14605707482124097	0.037773530502086	0.1431247520718369
random_290	0.268415819587302	-0.28089345982390124	-0.35356113106852866	-0.008580669323972695	0.39070190142426636	-0.3531293870371698	-0.4339259325886319	0.30391054526787364	-0.4073954301059549
random_291	-0.29339246401378427	-0.011592753228155117	-0.25594170051429577	-0.39415492148469766	0.04894371028437554	0.4226556196463689	-0.39159130407407994	-0.4521301034678478	-0.3925857542708504
random_292	-0.41477685783123247	0.2144630220298892	0.4455291860766665	0.26311207821740185	0.4240815515579363	-0.40472759257679775	0.3987944151738142	0.09945891595346543	-0.04077868239876102
random_293	-0.3987578399943382	-0.46796065865281955	0.4152306501318612	0.30671844711864926	0.4855684381015881	-0.2566023158928604	-0.20033298099201646	0.11546044868529556	0.02065026146838489
random_294	-0.33497622461660975	-0.3539496248980021	-0.33093613777606734	0.3634055901521428	0.25941227080158136	0.39984092656217474	-0.36125943986170916	0.09101113651141676	-0.39366145236912853
random_295	0.32050393348762757	0.40610721571561303	-0.3189569193008467	-0.18092561807762142	-0.3839907167623943	0.03700110442799738	0.5117585948625729	0.04792291838771838	-0.4299710972901724
random_296	0.07064222608081522	0.15880181218399958	0.3807020707513579	0.32748581221460255	-0.2606261247002867	0.31504914549974694	-0.5072040722355619	0.3529063837670077	0.41064560013829665
random_297	-0.33710064594502215	0.34124199711979697	0.0900009655473778	-0.3178280816803746	-0.4634297311390857	0.2829267015127456	-0.5490214970327192	-0.2514015955624424	-0.036880753966490244
random_298	0.3090162618670511	-0.36691429564756184	-0.2191782996131701	-0.3914580504017685	0.38403573139018293	0.3740305566722244	-0.3947519088294619	-0.34921325594368263	-0.05867750288888489
random_299	-0.42990408059667873	0.4100159611070323	0.42521927883612776	0.4298216685321305	0.40311077922319993	0.29349876856548585	-0.09325300351363448	-0.04369353474946572	-0.14921868573181998
random_300	-0.39214090641500204	-0.40115339890274326	0.40990019956757195	-0.29921498882687353	0.4029473657899019	-0.29486059086358163	0.38085064412571207	-0.14107733474362544	-0.11616497651968877
random_301	0.3571726302388143	0.15728452108890578	-0.12343506532571935	-0.08949748072515297	0.3497576360374794	0.4930668688062145	-0.43864924121433146	-0.16843432220065335	-0.48807239056518564
random_302	0.4173069260631284	0.23576826024991593	-0.27015643173845594	-0.4696909210881906	0.4039003962648217	0.4234268445573286	-0.05888473086569903	0.12491312413739515	-0.33937836561954937
random_303	0.4192596526974226	-0.4151707054828677	-0.3415274987338114	-0.43880149174088756	0.39842372246361907	-0.288969141927489	0.17358086816846102	-0.11898331040695016	-0.23692799291325578
random_304	-0.08580152721036496	0.03971535903914025	0.2911883181208923	-0.3778588814168914	0.035230139537198724	0.3706107183132624	-0.4468287350376184	-0.4667227706984015	-0.45542648902415545
random_305	-0.24897047534898625	-0.5311688364682295	0.499109328278131	-0.1870406685980604	-0.17634201359271434	-0.44563571643801503	0.026127366107078207	0.08663725372173814	0.36592715910456397
random_306	-0.25223173280292416	-0.3496440341005793	-0.21900563309545956	-0.4421475033778323	0.4548375416271663	-0.4143289656055059	0.42458608996238306	0.10397974632283741	0.03224133784809345
random_307	-0.42872085775622676	0.3930280323310461	0.10744136767852676	-0.3492782831386828	0.35563898125350146	-0.3717405250948242	-0.18932820863948513	0.3974095303445252	-0.2640810803251861
random_308	-0.3547582392386718	0.38039707342473494	0.12248858999817729	-0.55088869785179	0.35321144619246714	-0.394522317300585	-0.266040336745516	0.06139388578745178	-0.2366643014149864
random_309	-0.4864108695795147	0.4525527346849765	0.4966431549759021	0.048598164716999424	0.3055697447973611	-0.13896004313788934	-0.3574798736396862	-0.00520036543813529	-0.2628357222738693
random_310	-0.46974793354406724	-0.27644538484237846	0.4743585865346302	0.357393699523789	0.18993065834466602	-0.32392046375858735	-0.33335281317112553	0.31178885201131823	0.028878970610806815
random_311	-0.47470784476231326	0.46794408444340563	0.47591088862313435	-0.3721176969178028	-0.11668612009906057	-0.3579143923604373	-0.19844749553549862	-0.09773422133067437	0.008142008359834585
random_312	0.30579856981382514	-0.344586594354402	0.39453261947292506	-0.4470709600509204	-0.3524866208711211	-0.44668692888725053	0.013165525123235655	0.08057585724056193	0.31902515949114135
random_313	0.40949570581264727	0.2776451575988109	-0.3280644838509982	0.30890980290836334	-0.3510830124652987	-0.3718815201035858	0.31388126526803284	0.21788685594284996	0.3802940759076383
random_314	0.2752661950912619	0.04304259567697777	-0.3226798311511956	0.3165717051029982	0.3224835929557691	-0.44510657155574707	0.375291047674153	-0.33883959816794157	-0.40033082241445683
random_315	-0.4256630065508202	0.38769035434112	-0.3728876449457998	0.1919263950716451	-0.41339565190290634	-0.11769803985166175	-0.42716756445831383	-0.00882504195846176	0.3540161776509402
random_316	0.3913986974342123	-0.3726849673986886	-0.3282487274400176	-0.41286034275850847	-0.06759003084553496	-0.4137440099564065	-0.28524158040214054	-0.3062499522048834	0.2807272244953527
random_317	0.14259725404392223	0.27713036346984826	-0.3313136345370244	-0.3684290769625615	-0.2680502709677451	-0.39040078143114954	-0.49134259137058217	0.1191759622845197	-0.42127414543436204
random_318	-0.43180935289518185	-0.43701979549797376	0.42374131293492634	-0.40644262970887446	0.40356493518003017	-0.30181711958921614	-0.1273157875699266	-0.0639192376032715	-0.05957231133962562
random_319	0.1396877101506052	-0.15087774504449064	0.42406084557401524	-0.1175252193729798	-0.36129026721457147	0.30790646212706707	0.549792093609769	-0.015503712090555823	-0.4860398274396554
random_320	-0.2767331421404211	0.1435312627791725	-0.36818735708754724	0.2009092751679179	0.06267948695936526	-0.45509880516453977	-0.44997839077467516	-0.29092290519856756	0.4782580353715693
random_321	-0.42937889439607485	0.014518235976869742	-0.42193441920103364	0.41642547444234285	0.34191617389469	-0.3226855102433228	-0.4162607726485153	-0.22818774316433277	0.13269841947865035
random_322	-0.10162270321612286	0.36621406519755123	-0.4550155146017397	-0.31819789729168435	0.4000936192309432	-0.12067539790477698	0.4478405106072851	-0.06856794208679252	-0.4091099153547776
random_323	0.3906828224588427	-0.43272472277319807	-0.4569956702787064	-0.3320611268176782	-0.08832371858725936	-0.4118789162030705	0.38189715064653873	-0.12056396624180549	0.05639315059421657
random_324	0.4811010697879005	0.46856142065053985	-0.47875465243346993	-0.47400345103401575	0.13597338322116492	0.1589020421873562	-0.1991948967650232	0.09665661404424442	-0.04844521665126418
random_325	0.2394939893010515	-0.2098678120189721	-0.360863409018693	0.2404519447179493	-0.23069815314350284	-0.339172719158778	-0.45001309772147086	-0.4328895275318839	0.3903763446044942
random_326	0.20746126184929506	-0.3255168371648395	0.34813809567526854	-0.45299886694273417	-0.07760598109487732	0.3604549463318052	-0.44016726644831183	-0.20466785197188955	0.3911571266411566
random_327	-0.2019595055690543	0.2571408542567323	-0.34736278528090864	-0.4009328176549611	0.02608611101052638	0.42049368898264583	0.3785329818039646	0.34868343555223824	-0.4114852683970158
random_328	0.0915960931485537	0.2398850798034235	-0.3828334030563124	-0.40934014976499034	0.12663377156695915	0.40258647595342495	0.4559537273456906	-0.08913809613946502	-0.4753873653313241
random_329	-0.391181017916753	0.3979810549429159	0.27143630836024746	-0.40916765951810546	-0.37056692344005027	-0.3342324187359375	-0.28916532157516517	-0.11529929442213624	0.31867064982292176
random_330	-0.38410815239120644	-0.30325876690328735	0.3101715165198825	0.3390568367389059	-0.40960145253202584	-0.37314146312887914	-0.38273101255434927	-0.2456958626567362	-0.18833946225752746
random_331	0.3470562286134105	0.17249729020082227	-0.3582569281258753	-0.11872560059674142	0.38451077536242073	0.2753227799033956	-0.47725876358572217	-0.3183404606044736	-0.39317314059581954
random_332	0.4938872725871624	-0.44083484616905333	0.11232028096985713	-0.3083815299313455	-0.5220130830054858	0.16111484974370477	0.2621076259087199	-0.28649038135970406	-0.06922562424141053
random_333	0.24769646060879003	-0.33253114594256916	-0.3942266683694649	-0.4284153921395877	-0.18005274987766692	-0.03561384467193646	-0.3647645055506551	-0.40323672423221235	0.3997183347736626
random_334	0.1386890863620113	-0.37757694219344706	0.3723692433488894	0.3844518162579083	-0.33306147491675914	-0.38930913753154917	0.3399442933472425	-0.20611195426417966	0.36221972160892396
random_335	0.11855033746156188	-0.3181304915099541	-0.29415237845124453	-0.2088500949533445	-0.10930945775059647	0.4542349736976231	0.4275151622787976	-0.37561198811030616	-0.4609373878029279
random_336	-0.14315969553332766	0.38162911605782324	0.22209986283725247	-0.29338222708047446	-0.3434123177117604	-0.4416311601339876	-0.40397900901379435	-0.27776667954079126	0.380971875035895
random_337	-0.19762832555847398	-0.14913413530005326	-0.18475626657904087	0.5299310883302442	0.000414166718231912	0.5187336499188558	-0.25455745420310605	-0.04413977627749202	-0.5365702468211921
random_338	0.3470732922653448	-0.36177324113097153	0.353107910482893	0.37394081842959437	0.3687211358078508	0.3604564634049317	-0.3069520869334394	0.1753279293778308	-0.30545002073950245
random_339	0.14784888266465396	-0.08645622242230089	-0.34468057409595376	0.44562956130399417	0.21165225059304077	-0.33491133343688145	-0.49219039853051777	0.22123959418662034	-0.45289623816622093
random_340	0.059377611403931274	0.30300948635736036	-0.30467914543007224	0.36542488789392635	0.20238270379766105	-0.44096496596861	-0.4226429319807094	-0.41812610857244836	0.2990476039994041
random_341	-0.09859146359875579	0.22074917931566507	-0.34232684695439963	0.06970760184857394	0.01820283418408533	0.49124324689415955	0.45118716555269167	-0.3920791238056918	-0.46963340464721604
random_342	0.3555129825865607	0.3670108982657253	-0.3534805171943215	0.28714786443569373	-0.3565176226519566	0.2050451662866335	0.3897518088436017	-0.3365447657263516	-0.31175945914609965
random_343	0.4044418730110614	-0.40228559939797204	-0.36107702827882493	0.07885888145833059	0.4391825626790905	-0.20130699364123344	-0.37799360782267155	-0.37008637657568033	-0.15731751842955183
random_344	-0.33246501032257464	0.1851399010030672	-0.2453206457528816	0.36848247473630047	-0.2649022075312448	0.3914893788145882	0.4278155303618196	-0.30647831474710896	-0.3985429485498816
random_345	0.4629316378230347	-0.4302504010840341	-0.29148938718196865	-0.5077446281532454	-0.17459013128636997	0.23823584166377182	-0.2981671136849431	0.1562001111294761	0.23930751809211362
random_346	-0.15213702106530944	-0.22791494696917958	0.23619411573616106	-0.4196839300808314	0.05075794254261867	-0.4614748108435393	-0.4033654556318705	-0.3551250308175624	0.434320151741098
random_347	-0.2966734803783298	0.11797697426628406	-0.26925395568463634	-0.1752290275279643	-0.06858824327802332	0.46401937071484955	0.4755941555527228	-0.47085401248239983	0.35630289005522814
random_348	0.4640640420875519	-0.4665726883722755	-0.26731676329785076	-0.28755328402388863	-0.4729142579618165	0.26969117115779234	-0.20531284135735492	-0.21884374473773344	-0.16242591416509097
random_349	-0.22107928691467907	0.2758041008174157	-0.23680690471936056	-0.3297499111320715	0.20742122591759748	-0.4595158702699572	0.4371397422828094	-0.4512733279260639	-0.2476416000666294
random_350	-0.010224478397280076	0.11311721412182878	0.2289391382026175	-0.3418451485343984	-0.2761647413996313	0.5026966168904972	-0.48558129758386487	-0.47470886089916414	0.1664937510192777
random_351	-0.24516282335709072	0.2752125957018706	0.3870428327174838	0.43862228587403784	0.21031969871876857	-0.28847716707612425	-0.41856717471710747	-0.2893602253545401	-0.36821227821185787
random_352	0.37217661160148574	-0.4237954200570022	0.4419568249079116	-0.4549377762010634	0.19464017792236799	0.29906395475070097	0.24763772561014324	-0.12260326424037725	-0.2755136021643107
random_353	0.2939928721623341	-0.16868121228924793	0.3727006223367411	-0.3402461538388932	0.39245922159872704	0.34258519083064143	-0.4452529572932935	-0.3995453532411649	-0.03414823240874168
random_354	0.24819573009132354	-0.242005639553457	0.3086768092033915	0.10661668611586828	-0.39967606363325836	0.3769328537192306	-0.4431985509936369	-0.35603384531079246	-0.3849406097393373
random_355	-0.35856326381866804	-0.1543068565784863	0.3900908598078794	-0.24740424406305744	-0.40124286391982245	-0.4412976989592783	0.47438347157527916	0.0433153936837277	0.22712693494912278
random_356	-0.16594766787286697	0.15315810196013263	-0.0333274140297381	-0.3946084549147013	-0.21699839256830794	-0.29694445737292663	-0.47975186051104257	0.46246924633967007	0.4613821122452951
random_357	0.42311130681989345	-0.4342956117666643	-0.40723295597986986	0.32933671664306025	-0.41074511186717283	-0.2258538646368909	0.3547312400261037	0.021402100088492276	0.10976781241874155
random_358	0.4502073724102483	-0.4532775814703661	-0.20085212511578104	0.5503542469609299	-0.18449642685291573	-0.21517386694531432	-0.19687814245492136	-0.14499702856690508	0.3293896125334768
random_359	0.25564051163614104	-0.4331950581038244	-0.37801094264824264	-0.3237233285123683	0.3832891631607661	0.3194928908695326	0.2880589852381858	0.18990219621999815	-0.36231725219979843
random_360	-0.4259428620829284	-0.3862311114266668	0.39829157984923186	0.39653122572490335	0.16438613388850742	-0.342136379720556	-0.3678813980057021	-0.23058064529576902	-0.14470919433917112
random_361	-0.39410109701226714	-0.07928586592377984	0.40125243708889213	-0.35178529335810355	0.1514543186661254	-0.3368215046823224	0.41710233330545554	0.2634764365797168	-0.41696563427330263
random_362	-0.17342956568070228	-0.1915454020654096	0.3567501138935185	0.3344255693310688	-0.08128502239402119	0.44850501231091217	-0.4143917492122966	-0.4502989043830211	0.3344664609083728
random_363	-0.16421731785363844	-0.47250387961783963	0.4944830474761872	0.1363734701675634	0.3234418292553591	-0.495563662048412	-0.19839878822183984	0.3081214154691084	0.04650486816129579
random_364	-0.013749710810924624	0.20780502804371703	-0.3890679258395089	-0.3714412333063582	-0.2088562468742985	-0.41132446317647914	0.5436719352932243	-0.04083990614898225	-0.3965220776067653
random_365	0.44883580830008873	0.40573418045428145	-0.43710102223875136	-0.3316282213306864	0.4643551998584704	-0.12194668501259545	0.2586527072045571	0.0034005482698855807	0.1883668730951372
random_366	0.014311036050879328	0.20088775745622442	-0.4394188318433663	-0.4331796135513787	-0.34260546272246084	0.2173924962121736	-0.46755217462377935	-0.16605510577968302	-0.40974196896179754
random_367	-0.31526879229772065	0.07708144495066416	0.31559226022740466	0.5159497243127603	-0.0526181303696574	-0.4628780401360588	-0.2996142698043069	0.0544742031728621	0.468081776560587
random_368	-0.3340725289170544	-0.04987869939244738	-0.316113764722	0.40323898853333556	0.12257161769315392	0.4228113941709286	0.3393375942179473	-0.42736743790835446	-0.3630314866662685
random_369	0.0614344106109856	-0.3056368643451036	-0.2665305998481807	-0.2598181972014718	-0.2650584307059148	0.4299992438107227	0.42774952515223447	-0.4072373502931981	-0.40037560738119077
random_370	0.36173116430121105	0.39662124020257006	-0.41812885386757215	0.0028662941329887226	-0.4038304053823578	-0.2402541161632965	0.3866322210147331	0.23549080771424605	0.33355774766211227
random_371	0.17923091623950604	-0.10635540117173786	-0.347687902807549	-0.13490471743796223	-0.1535740850080299	-0.48901981036772985	0.46145961093109455	0.36980460813622057	-0.452827617888101
random_372	0.3265221450083367	0.17645608037357052	0.06639078208201155	-0.3987308851367982	-0.3717707685137024	0.4607342908174272	0.42635633377287274	0.3895761908987732	0.12171098098021788
random_373	0.2546174633451509	-0.431827303478839	-0.3751330878160867	-0.4417906402693784	0.10313575886220405	0.4562492211784873	0.2696157704807272	-0.3399330177820126	0.07578830433157475
random_374	0.35162008323038046	-0.3170627952036852	0.20359730964683703	-0.14827832539815258	-0.30077725450095766	-0.30856374189348107	-0.45945429764689005	-0.39372033139462037	0.4007538946438931
random_375	0.4399259480686221	-0.4862916651973568	-0.45888438848289675	0.14718605871842466	-0.4641575998232433	-0.15147966625054193	0.13417579323275747	-0.23626173105587533	0.1597993832557322
random_376	0.22270121487669903	-0.44387209440671493	-0.4204131168848878	-0.503537895683899	-0.3421655745820768	0.026320418495507078	-0.3661961954858796	0.08113067180306377	0.25422872989965656
random_377	-0.19696023807955926	-0.3548287070768076	0.05617220301030937	0.4174060913758082	0.3224847317023235	0.427307587343182	-0.433337507134258	0.3211115657045214	0.2836157305941821
random_378	-0.38617620238370437	0.22245650231744585	-0.43944509045160574	0.19904048023526255	-0.4044520580546473	-0.3057019267356248	0.4116595318974374	0.31799102540154156	-0.20257084509482345
random_379	0.2543491189913128	-0.3386128234860799	-0.13044951246140768	-0.2434869976885245	-0.29328562091105903	0.40197722065867153	-0.42103921375074504	-0.34832148256525775	-0.4451301742191584
random_380	-0.29196943581842955	-0.2932310494809073	0.10822868770430188	0.29217324520704846	0.40596143809919416	-0.5192625081968161	-0.14558003670123004	0.4014861880916468	0.3389215221175453
random_381	0.3913413893770585	-0.3537924778530185	-0.3728257421273905	0.3154233846587757	0.2583019998795595	0.36729605661649534	-0.2787680873612043	0.2156456303750707	0.3966747448652682
random_382	-0.35784179136695743	0.16680177028147558	0.02169919460895514	-0.4847501625713148	0.031985449291655296	0.3804912823450233	0.40165565921723867	-0.34181657134928733	0.4297793907174846
random_383	-0.38306970796636947	0.42641584459214044	0.1709125430669527	-0.44176053650438407	-0.3594994795099107	-0.22227269826383156	0.2962574670078267	0.30432735598030825	-0.29670693084563865
random_384	0.09200246440546814	0.23026890917548914	-0.24458965241637085	-0.4286841285186853	-0.055750966663624696	-0.437023483016422	-0.41045419772557085	0.45079137525788626	0.35935273544011664
random_385	0.236865079289132	-0.27981007544766723	-0.04226906441514751	-0.32080944321771404	-0.35406331366040394	-0.4962170471325773	0.3948748592333325	0.36185898592424265	0.32005564380792917
random_386	-0.30396991553375624	0.16630256336801552	0.337232976937613	0.12354397104933454	0.3785708792071576	-0.4282239064160446	0.4495413416469525	0.22456275266100917	-0.4144262081582867
random_387	-0.5519492885263492	-0.3256721696479522	0.46950085158317756	0.2316660284456585	0.4531042279489942	0.2283842986129928	-0.1909041654457942	-0.13221131777508502	0.06166328136222134
random_388	-0.18030057354819615	0.31954672814485097	-0.3803610453989044	-0.4065743099413954	-0.05571743934577278	-0.43574112908851415	0.3413107587034392	0.3402713192616374	-0.3607658908537329
random_389	0.33670281779373273	0.2616739406064251	-0.13290922050365062	-0.415068670037104	-0.3954280739269661	0.50134181501592	-0.0416962151037472	0.32902747422877743	0.33242513333322593
random_390	-0.2645080064284989	-0.3577761319602685	-0.42458397044945306	0.28966866916692585	0.027354218807010167	0.3707160649756671	-0.41339300246050353	-0.2753785565289628	0.3910837379364428
random_391	-0.12333952999581574	0.2500166776971902	-0.2622026936422659	-0.1021706256705591	-0.3839403118529237	-0.3907851658363649	-0.4492090184640972	-0.3164001412772357	0.4909877099656257
random_392	0.35458358947234403	-0.39662133114582954	-0.07941086791239899	-0.420902008811446	-0.4248097909326519	0.453393692088835	0.18586714081665162	-0.2420304996543476	0.23311554108730878
random_393	0.15707583578670511	0.2921520030799022	0.007843762030417804	-0.356196122268288	-0.13798100930183552	-0.47667037174137106	0.44705907567084247	-0.35682634470846664	0.435427292604483
random_394	-0.4020797758779911	-0.23903374459557714	0.43941259021269224	0.0601961912120893	0.17193511917958096	-0.3727054548950579	-0.45981249809749625	0.4473423747222365	0.06688753214190096
random_395	0.11296286274186665	-0.29368565404274694	-0.36129097164953705	-0.048308505846869576	0.12325664407569947	-0.43748588398900234	-0.4901301527582437	0.39450391027150744	0.4070334746151127
random_396	0.01528596897197102	0.0196331639489825	-0.26825964142121056	-0.40965654915413113	0.1331989997132756	0.44073570449727645	-0.3704399366731406	-0.4647432676109345	-0.4409049425105318
random_397	0.34152698853812413	0.20784709057908335	-0.4035315849089626	0.367295325544844	-0.4099066647928959	0.3545509397121578	0.40163684119643944	0.19922485677197757	0.2183638440703513
random_398	-0.22128779685964678	0.3543214246231092	-0.3397895292857494	-0.2506358797977145	-0.32823155800759857	0.2370906886941856	0.4461579938338238	0.395024906606894	-0.35799886580918305
random_399	0.4032659791140471	-0.3374993993359078	0.2608563286209601	0.32475392989848373	-0.40208972268492615	0.2071699458385618	-0.41203526926703066	-0.24353958436663248	-0.3409977163412605
random_400	-0.31972603676790784	-0.3851271731764476	0.3672332021552401	-0.37325379977557627	-0.4279333836363135	0.41164351600564075	-0.31304648160057985	-0.061588936704772196	-0.14458574001218355
random_401	0.20033237646134772	-0.015338041356934617	-0.27714973200605064	-0.2814000193204406	-0.11756538100997677	-0.27942495627032765	0.4829176712024701	-0.48584712830154964	0.49241943946897193
random_402	0.3303793174161895	-0.42168240893873354	-0.48944105205624966	0.355716333073645	-0.14749033206355733	-0.20127136531133302	-0.3294023433684436	0.26784141066838757	0.3231691723076151
random_403	-0.2417875298297086	0.4234088708677901	-0.4292604666278779	-0.43461061882681584	-0.42380849023048933	-0.014558634790952985	0.3248233962452367	0.019137671003662135	0.32157534240756447
random_404	-0.4066382636049114	0.23035281592399903	0.03202981041860643	0.44119595642559306	-0.25893195368807825	-0.3568737912230645	0.32912819556912937	0.271004982771599	-0.45796221758814004
random_405	-0.3344248647349278	-0.47231925343249215	0.22893450098063162	-0.45060758043891613	0.37910852113169985	0.2987629349443923	-0.13613054118856335	0.06111627672293386	-0.39289572379922555
random_406	-0.16925453132869123	0.4388246350285038	0.06113011063826279	0.44169711355620783	-0.39744899487281427	-0.3071204235626805	-0.43719019849628393	-0.31224883094699607	0.19755847889310746
random_407	0.5515763688876277	-0.35098197930737884	-0.4230991898085241	-0.506003371217502	-0.32781539559402384	0.05692893683058604	-0.14513069707102214	-0.039816275441433194	-0.06458119638588833
random_408	-0.0405545923131338	-0.4035600811092428	0.39194678398997695	0.3742743602201815	0.24276644810213027	-0.35498306095569665	0.43756431483200664	-0.406565954125098	-0.009169581312633436
