1	4	32	-13.133203	3.841130	-6.998510	1.595502	-8.068710	-9.446930	-2.762457	-0.536616	3.664467
1	4	25	-1.694779	3.838382	-7.288924	-9.593299	-8.075066	9.467711	-11.819926	-11.138879	-7.296965
1	4	5	4.272931	0.973171	-5.921499	-9.045979	-13.531720	8.110318	-11.743847	-11.118533	-7.214477
1	4	27	-14.758106	1.326173	3.781417	5.271051	-7.595144	-10.433657	-2.760731	-0.517756	3.665289
2	4	50	4.256568	-0.301591	-6.843921	-11.891888	-7.044000	6.400574	-8.766747	-8.632611	-6.864969
2	4	17	-3.672625	0.470306	2.142532	-10.326581	-2.183983	7.563501	-7.488277	-8.632605	-6.864969
2	4	12	-7.987699	0.297011	7.906067	5.270221	4.102783	-15.060537	6.560038	6.238313	5.020053
2	4	11	-7.985804	0.297014	7.874068	5.260351	-1.954402	-8.999733	3.353749	6.099378	4.827525
3	1	100	3.819476	-1.523462	-9.231999	-10.602742	-9.151752	9.689827	-11.514201	-13.326368	-8.159936
4	4	19	-3.776134	1.781303	-2.741234	-4.605173	-5.922703	6.544231	-10.134265	-9.131546	-5.833350
4	4	22	6.371714	-1.646013	-6.140714	-9.829392	-12.226656	8.565364	-10.745171	-9.304114	-5.907454
4	4	17	-8.110705	0.876586	3.042848	-3.704778	-5.922693	4.353143	-10.116279	-8.473307	-5.529237
4	4	10	2.558413	-1.646098	-6.136740	0.824591	-12.222175	-15.349936	-2.030662	6.145044	4.150861
5	3	46	-9.696149	5.682669	-14.163506	4.109434	-11.558816	-7.586373	0.469612	6.245257	5.239076
5	3	29	-6.341026	5.682661	-14.676902	-6.050717	-11.558815	10.528246	-11.161244	-8.453862	-2.031520
5	3	25	-6.341032	5.682661	-14.676901	-2.750242	-11.558815	7.706146	-5.981094	-2.477559	2.716954
6	3	49	-4.013097	3.121625	-11.391281	-5.795269	-7.586621	9.037356	-14.386451	-11.679636	-9.049032
6	3	29	-10.226370	3.187410	-11.339440	4.033940	-7.463001	-1.810125	-5.662990	-1.854960	-0.432364
6	3	22	1.727275	2.210923	-11.608358	-9.644616	-9.570104	8.722572	-14.386449	-11.676730	-9.021146
7	2	84	7.164136	1.185935	-18.436463	-13.444219	-7.182484	6.185909	-6.770550	-8.917123	-10.314052
7	2	16	7.001444	1.185936	-12.301232	-2.962401	-7.182485	-10.190665	2.748684	5.901419	5.537187
8	2	22	-8.183650	2.947050	-8.446792	4.043344	-4.974415	-1.402241	4.606325	6.380822	6.330142
8	2	78	6.383813	1.676690	-16.214226	-8.938237	-6.652899	8.640876	-6.652627	-10.533795	-10.650188
9	4	9	-6.474144	3.924623	-9.330421	-6.114342	-6.756417	11.335639	-8.653988	-5.813368	-8.097977
9	4	37	6.027441	0.440978	-13.028887	-8.627219	-8.809981	11.163651	-8.762979	-5.816337	-8.100379
9	4	42	-8.761900	-0.289716	6.624955	5.785726	-2.173172	-12.561036	4.316886	7.234286	4.376208
9	4	4	-8.761901	-0.289716	6.624971	5.787736	3.441813	-14.879766	6.163032	7.463604	4.576536
10	4	11	-6.000833	-1.746766	1.435252	-7.535858	-5.781162	6.051703	-15.100576	-8.181329	-9.419147
10	4	85	5.634458	-1.357100	-8.545696	-12.856889	-11.844780	6.051833	-15.102275	-8.181329	-9.419185
10	4	2	-6.001755	-1.746766	1.435270	-6.714262	0.389251	3.511564	-12.559041	-8.157409	-8.216945
10	4	2	-6.119730	-1.746738	1.437467	-3.452531	0.389249	-1.492909	-6.117645	-3.822081	-5.580947
11	4	9	-2.522291	2.157154	-4.970503	2.637823	-8.423528	-11.742972	0.910721	3.947257	6.233706
11	4	47	7.963858	-0.575437	-10.466896	-7.975452	-9.206352	3.986498	-2.984384	-8.633291	-9.908390
11	4	37	2.848742	1.005758	-7.689047	3.691893	-8.784144	-12.954566	0.910721	3.947518	6.233706
11	4	3	-5.310816	-0.099226	7.114806	7.124951	2.026447	-22.002549	6.474678	6.969602	6.266997
12	2	69	-10.297813	4.557344	-5.669970	4.217250	-5.219562	-10.812381	2.332800	2.074138	5.517707
12	2	31	-12.298312	0.391029	4.618586	7.210540	-5.001706	-12.641988	2.332800	2.074138	5.517707
13	4	53	-4.520127	1.921207	1.883165	-5.861968	-1.011307	10.580825	-7.989039	-11.290859	-10.497087
13	4	28	7.824849	-0.678903	-6.412903	-5.985615	-7.320691	8.183727	-10.979269	-11.365478	-10.497085
13	4	11	-10.633892	1.681319	4.977162	1.928559	0.228518	-10.537941	3.457779	7.191130	5.545938
13	4	8	2.757173	-2.118641	-0.547530	-5.590119	-7.280275	8.181052	-10.975257	-11.365447	-10.497085
14	2	29	-8.285037	1.041437	5.614658	3.941639	3.074610	-12.640983	8.149899	5.452928	5.657752
14	2	71	4.137733	1.997817	-9.248173	-16.099053	-8.021689	5.592122	-10.203633	-10.690009	-7.654798
15	1	100	6.816778	1.621961	-19.079561	-13.151398	-12.899940	9.430038	-10.261046	-9.444996	-12.419210
16	4	25	2.451345	2.261433	-11.515559	2.559499	-8.954594	-11.349058	0.549957	5.152788	5.215798
16	4	16	-3.203139	2.873972	-9.330661	2.964292	-5.048394	-7.211614	-4.032384	1.902327	-1.664692
16	4	24	4.693485	2.261433	-14.396148	-8.642257	-8.955367	8.451428	-9.251317	-2.401754	-7.936574
