1	4	50	-8.629521	3.004501	-12.714648	-10.194774	-7.891888	10.167008	-4.753110	-6.038856	-7.894726
1	4	32	-14.739586	3.004501	-7.367625	0.909063	-7.891889	-9.286898	6.075438	6.949648	6.204494
1	4	9	-8.629895	3.004501	-7.367626	-4.710543	-7.891889	8.282837	1.411764	-2.440025	3.081729
1	4	7	-15.902962	0.990363	4.875024	4.135042	-7.237248	-9.813236	6.075439	6.949649	6.204497
2	4	45	2.956042	-7.584035	2.304463	-1.570489	-6.223499	-13.172348	3.836997	6.192970	8.058569
2	4	39	-9.603256	-1.258180	7.176410	4.800867	6.848276	-21.113266	10.273138	6.204689	8.081768
2	4	3	7.487276	-1.350968	-9.114814	-8.680025	-6.240229	4.709917	-5.852027	-9.606146	-4.433275
2	4	4	7.370190	-1.350994	-2.951063	-8.680019	-6.240228	4.709906	-5.852027	-9.606146	-4.433275
3	3	73	-10.873970	2.175208	5.252059	1.839953	5.545392	-19.781614	10.118247	6.073659	6.567285
3	3	22	6.646795	1.628641	-4.872706	-2.905590	-2.140471	-8.644941	10.011644	6.073659	6.567259
3	3	5	6.640996	1.638219	-9.411680	-7.063767	-2.152773	7.475700	0.047768	-0.987340	-7.632333
4	3	42	-10.223193	-0.996783	6.164857	6.218743	7.169775	-21.461017	10.809204	5.018740	7.373582
4	3	31	8.526000	-0.161354	-9.816261	-9.877073	-5.631242	5.118902	-5.279887	-12.207431	-8.764193
4	3	27	7.874291	-0.171667	-3.569188	-0.432172	-5.621422	-14.558606	4.233137	5.017886	7.337046
5	4	24	-6.105453	-3.002686	4.520243	-2.066360	5.833760	2.436014	0.873906	-4.829493	-3.490595
5	4	33	-8.920109	-3.002703	5.481356	1.172513	5.833760	-11.667988	9.767979	2.955545	-2.051147
5	4	33	5.402215	-0.757979	-9.589471	-9.402350	-3.630329	7.072277	-4.034414	-7.895068	-9.835221
5	4	8	-12.139812	-3.002703	5.481358	7.270407	5.833760	-16.710876	9.944120	7.076811	2.558240
6	4	65	3.975679	2.248371	-17.893009	-14.092251	-1.810237	10.334204	-5.004756	-9.353636	-10.948945
6	4	25	-2.330087	3.457990	-11.060218	-11.638610	-0.107663	10.299836	-2.920621	-9.283738	-10.948945
6	4	8	-5.726300	3.458043	-4.947568	1.622244	2.425332	-5.858248	10.091378	7.102014	5.234784
6	4	2	-6.572667	1.199360	1.831849	2.331467	7.453386	-10.782262	10.100814	7.102016	5.234819
7	3	54	4.537713	0.549576	-5.842103	-5.758682	-6.993718	-5.358293	0.069976	1.911846	5.735641
7	3	8	-5.944122	0.101794	6.502371	0.890829	5.586077	-19.164601	6.473631	5.542799	7.661098
7	3	38	4.559536	0.546223	-9.130391	-15.533646	-6.989301	6.602176	-8.869512	-8.200781	-4.942154
8	4	17	-8.307982	2.214393	-3.114595	6.346980	-3.083181	-12.900991	6.011190	6.515834	7.139834
8	4	45	-14.122090	0.991672	5.348634	7.128775	6.344719	-18.976687	9.042074	6.520219	7.231231
8	4	30	-7.617273	0.991208	4.742108	-3.929952	6.344986	1.444963	-3.850886	-9.155402	-6.617745
8	4	5	-8.307983	2.214393	-3.114555	6.346980	3.401982	-15.696491	8.962958	6.520211	7.230489
9	4	28	6.769096	-0.888829	-5.347412	-1.093843	3.698646	-11.678965	7.822302	1.996945	-1.453507
9	4	22	-9.794269	-0.160236	5.417247	1.862507	7.642170	-13.274762	7.923111	1.997205	-1.453400
9	4	27	6.800290	-0.888829	-11.094416	-7.730731	-1.910497	3.567762	-3.478848	-7.482956	-12.688540
9	4	23	-10.474037	-0.160235	5.417446	7.265496	7.642170	-20.465141	10.483469	6.521772	4.956547
10	4	29	1.567057	4.658079	-12.930001	-2.760944	-5.544322	-5.810298	5.306369	6.179640	6.870073
10	4	27	-4.837557	7.418126	-13.237435	-8.379944	-2.113177	10.274290	-4.534168	-8.751100	-7.908131
10	4	14	1.568898	4.655371	-19.418354	-14.405864	-5.546910	10.129321	-4.533660	-8.751092	-7.908099
10	4	30	-5.454325	7.418900	-6.749878	3.309961	-2.111716	-12.223022	5.347922	6.180655	6.870241
11	3	70	-12.436410	-0.903153	6.191694	7.962756	6.706095	-20.490127	7.739733	3.517259	4.022458
11	3	28	-10.637804	-0.903153	6.166970	-1.037756	6.706094	2.688125	3.321911	-2.129173	-6.661033
11	3	2	4.008138	-0.851992	-9.306376	-5.575411	-3.650131	7.770004	-2.809999	-7.300466	-8.251429
12	4	13	-7.651520	2.261500	-2.517495	1.772023	5.924856	-15.797587	11.786351	4.422307	6.897232
12	4	11	-7.819334	1.003540	3.850504	5.051380	6.615312	-15.814181	11.786353	4.422307	6.897232
12	4	54	5.847018	0.426744	-10.802498	-11.228032	-5.375112	8.757684	-6.414172	-8.651803	-8.956091
12	4	22	-0.626036	0.752418	2.293990	-0.117287	6.420661	-14.329730	11.786033	4.422307	6.897232
13	4	20	1.153635	2.198307	-9.010462	-7.947703	2.045801	8.795985	-0.280289	-5.018096	-9.043657
13	4	4	1.155258	2.197411	-12.119235	-7.949439	-4.305511	9.941175	-4.954256	-8.379122	-11.321526
13	4	40	-3.751724	3.608631	-6.825576	-7.906932	3.324347	8.298722	-0.280287	-5.018091	-9.032978
13	4	26	-9.824268	3.609056	-4.529928	2.660516	3.324299	-11.007251	10.425791	6.936493	4.047808
14	4	45	2.606535	1.204539	-10.677798	-11.663343	-2.903331	8.232514	-0.984946	-8.272073	-5.631710
14	4	39	-9.236907	1.975836	-3.742110	4.137744	5.338920	-7.413964	9.605389	5.997052	7.234725
14	4	9	-12.587255	0.369052	3.437163	5.338124	7.036931	-9.477292	9.608136	5.997052	7.235237
14	4	2	2.606477	1.204539	-8.714804	-4.134880	-2.903314	2.603661	1.183925	0.332792	2.026168
15	4	63	-14.427776	1.439323	7.519263	6.095904	-0.273053	-13.893664	10.846173	4.907171	7.547696
15	4	6	-5.709143	3.578375	-5.145903	-7.028368	-1.584430	9.658267	1.109127	-10.025928	-3.492589
15	4	29	-7.955363	1.439376	4.231553	-5.452898	-0.273289	9.038602	1.118374	-10.012131	-3.484823
15	4	2	4.226235	0.120302	-4.547223	-9.172208	-1.386726	5.572510	1.113756	-10.019016	-3.488675
16	4	33	-6.802227	5.715479	-8.478242	-6.218847	0.319990	8.660223	-3.012292	-7.253434	-11.811395
16	4	42	-6.802227	5.715479	-8.478242	-6.218845	-5.753075	9.085334	-8.900865	-7.254361	-11.811400
16	4	15	-17.712817	1.961658	3.393271	6.366321	4.114147	-15.904520	9.102545	7.383508	5.824515
16	4	10	-14.711135	1.961612	3.393306	1.863695	4.114219	-7.570497	6.554580	3.493054	-0.726324
17	4	11	1.230761	0.490782	-8.179048	0.661896	-1.737017	-12.895592	7.247741	6.350426	7.095184
17	4	43	1.230761	0.490782	-8.179048	0.661896	4.089863	-18.603740	10.351503	6.350430	7.095184
17	4	29	5.742261	-0.335470	-14.508598	-11.210528	-3.541746	8.076563	-4.846298	-11.458029	-9.399593
17	4	17	5.742261	-0.335470	-14.508113	-11.210437	2.167736	6.488713	-2.399208	-11.395397	-9.398935
18	2	84	-12.338096	-0.505845	7.982425	7.985739	5.384262	-20.804586	7.990834	7.393398	4.900916
18	2	16	-8.262641	3.910083	-4.337749	-6.647408	-6.732419	5.021636	-6.221078	-8.048411	-7.686814
19	4	18	-10.661568	3.214134	-2.088414	3.949187	-6.679923	-9.021704	5.431660	6.356908	6.516036
19	4	36	-5.271132	3.227973	-10.056563	-6.831563	-6.761707	11.014223	-4.698342	-10.031906	-7.558740
19	4	23	6.122089	1.559371	-10.960522	-7.609444	-7.426894	9.105983	-4.657053	-10.031906	-7.557103
19	4	18	-8.151434	1.611937	3.342508	7.358299	-3.153942	-10.781171	5.434011	6.356908	6.516236
20	3	42	6.464612	-0.327859	-5.926371	-1.305780	-4.022377	-10.670790	4.136968	4.081139	6.873353
20	3	35	-5.251461	-0.088639	6.840079	3.437226	6.194107	-21.544428	10.710955	4.114212	7.054517
20	3	23	6.077641	-0.881683	0.342496	-1.039464	-3.852483	-11.224058	4.136968	4.081139	6.873353
21	2	73	-10.162234	0.038610	5.370297	6.291608	6.046757	-20.662463	8.511531	6.905306	7.579531
21	2	27	-2.735834	2.917011	-2.248694	-7.925554	-4.506315	9.115442	-10.221121	-8.910566	-4.781403
22	2	78	6.443115	-0.975402	-6.494423	-9.839142	1.943828	10.123597	-3.319489	-8.153403	-11.739142
22	2	22	-9.738562	-0.300845	6.490600	1.000980	7.685780	-6.160120	8.710283	4.265706	-0.102155
23	3	45	5.185849	-0.301419	-9.829583	-0.316566	1.803832	-15.269703	8.291706	3.663034	7.593878
23	3	36	8.932075	-0.301419	-17.682017	-10.426578	1.803773	3.411627	-1.879354	-9.099402	-8.826683
23	3	19	-4.136557	1.637834	-8.734631	4.887425	3.728377	-21.462766	10.443482	3.663034	7.593878
24	4	58	8.394730	0.726107	-4.879549	-14.815989	-9.867380	9.516185	-9.391322	-12.430907	-9.632423
24	4	10	-7.511507	-0.177790	8.524292	6.804994	4.584982	-18.193687	8.164205	4.084159	6.161083
24	4	28	1.250728	-2.159927	5.959924	-0.114600	-4.272336	-6.122317	1.494152	-0.425783	2.877643
24	4	4	0.901464	-1.918138	6.813657	0.470805	0.638509	-15.090101	3.785460	4.066829	6.128596
25	3	26	4.997895	-3.784078	-3.658089	2.197357	4.398276	-26.672553	10.627349	6.171778	5.899676
25	3	51	-0.808283	-4.344027	8.746861	5.910798	7.071372	-27.174105	10.632567	6.171778	5.899685
25	3	23	-5.239065	-3.673830	8.777120	6.833098	7.825253	-27.156066	10.632653	6.171778	5.899685
26	4	13	1.637318	0.393583	-9.022095	1.252176	-2.160555	-9.559441	4.603409	8.147570	6.917372
26	4	27	-6.261870	2.639812	-7.217682	5.527288	-1.733504	-12.048701	5.146841	8.147769	6.941069
26	4	56	7.584518	0.336880	-14.995576	-11.532566	-2.556716	9.649542	-4.269227	-8.647298	-9.362181
26	4	4	-10.381842	-0.386167	3.506859	6.619971	7.550406	-16.871838	9.714729	8.147839	6.962460
27	4	4	-7.249980	0.441227	4.251683	7.406371	5.884836	-20.603428	7.496465	9.091288	4.303453
27	4	14	7.013746	-1.184228	-10.096195	-5.965494	-4.493881	2.749586	-9.972248	-6.888537	-8.689453
27	4	74	6.621438	-1.180769	-10.020018	-1.360127	-4.493883	-2.402018	-4.294993	-1.475414	-7.995806
27	4	8	-5.919107	0.441100	3.804604	4.780798	5.884858	-13.672180	1.710194	3.440447	-4.796626
28	3	29	-9.906154	-1.123135	6.538932	7.346747	4.206190	-17.059418	11.788760	6.766602	6.710200
28	3	53	7.782135	-1.298366	-9.625479	-10.985945	-4.177114	7.075753	-4.402033	-10.364895	-9.395114
28	3	18	2.040887	-1.244557	-5.047309	0.931984	0.333250	-15.287477	11.786065	6.766602	6.710198
29	4	8	6.770670	1.059624	-7.674643	-8.701496	2.890765	4.270406	3.106613	0.527444	-2.169326
29	4	18	6.615657	1.059624	-7.827231	-2.797707	-2.906692	4.762198	2.347172	4.074143	3.042218
29	4	35	5.418658	1.059624	-7.623063	0.970197	2.890765	-11.327279	11.288907	9.379871	6.696182
29	4	2	-6.259050	3.049055	-3.904981	5.786285	-3.289138	-6.373794	7.178081	9.376420	6.696182
30	1	100	-10.709382	-0.418587	8.274697	6.772801	5.681595	-26.104868	10.745360	7.329463	6.640457
31	3	28	-12.767926	1.932930	4.273773	3.914126	5.656185	-3.250955	7.782704	-0.321084	-1.424953
31	3	68	-3.975205	1.952245	4.206027	-3.627100	5.626089	6.990645	3.006637	-5.404997	-7.688722
31	3	4	-12.768035	1.932930	4.273773	8.367206	5.656185	-13.836410	9.226517	5.450662	2.717836
32	3	79	-5.694471	1.574044	6.554927	-5.606525	6.257923	5.606968	1.307453	-3.690655	-9.064904
32	3	14	6.918691	2.132246	-9.973742	-13.124041	-1.300712	9.807422	-3.934910	-7.098493	-11.227802
32	3	7	-9.782417	1.570037	6.740315	2.800046	6.260556	-18.240617	10.446434	6.687436	3.127487
33	2	23	-7.392157	3.404154	-8.740661	3.740399	-6.231628	-12.704615	-1.007674	4.300988	4.597443
33	2	77	4.298271	1.477227	-18.994854	-8.313257	-7.133739	8.287799	-11.752532	-11.485797	-9.578315
34	4	36	-8.263967	4.968610	-4.057815	6.465797	-5.479404	-14.039128	4.875639	7.668631	5.971823
34	4	11	-12.580842	2.287481	1.989486	6.479957	-3.522328	-14.073683	4.875642	7.668631	5.971823
34	4	42	-3.515138	4.964636	-10.129227	-6.158195	-5.880147	7.615887	-7.371793	-7.781323	-11.977674
34	4	9	4.805056	0.960253	-14.907587	-11.893822	-9.143998	7.661694	-7.384151	-7.781336	-11.977680
35	4	14	-7.976722	2.703200	-3.638828	0.490658	-2.521836	-13.121924	7.174492	2.834585	6.998788
35	4	16	-7.976765	2.703200	-3.638770	0.490870	4.115151	-15.215250	8.843234	2.834588	6.998792
35	4	11	-13.621990	0.155919	4.693615	1.249148	7.377312	-17.387096	8.843610	2.834588	6.998792
35	4	12	2.153872	-0.162625	-4.060267	-13.232955	3.078382	4.714557	0.331387	-14.953041	-10.774049
36	4	10	-3.852151	3.732266	-2.329800	1.626053	1.856703	-11.193790	9.445717	6.141287	4.499599
36	4	38	3.554984	1.504513	-8.843207	-12.250111	-3.084606	11.669111	-2.824774	-8.469070	-9.245112
36	4	10	-8.410862	1.979345	6.290865	1.835164	3.022157	-15.255364	9.479162	6.141290	4.499796
36	4	16	3.551500	1.504514	-5.411407	-12.190235	2.610449	8.428311	1.261478	-6.012203	-6.214187
37	4	31	-10.329910	2.947754	2.079663	4.419484	-8.863941	-10.882133	5.991159	7.275131	7.002560
37	4	8	2.019521	-0.628559	-5.925273	4.727292	-0.018997	-16.062821	8.894828	7.275356	7.013390
37	4	34	-6.151436	3.901563	-4.030451	3.311881	-8.878478	-10.846171	5.991159	7.275131	7.002560
37	4	12	2.019514	-0.628355	-5.948799	4.727277	-5.844345	-14.716791	5.991159	7.275131	7.002560
38	3	29	-5.731463	0.886250	1.020283	-3.554681	5.043540	2.747561	-0.196633	-0.328549	-7.457803
38	3	38	-12.478336	0.871840	7.252005	6.365032	5.105210	-12.277760	10.550798	6.656138	6.178611
38	3	33	3.789370	0.799540	-9.042931	-12.085029	-2.497315	8.264935	-1.383349	-0.332065	-8.475132
39	2	32	6.989933	-3.275578	-9.907697	-8.474635	1.735339	6.755106	-2.459844	-3.299505	-5.867839
39	2	68	-10.249746	-3.137957	4.924251	6.062139	5.632177	-20.893499	9.724198	6.411130	8.466748
40	2	45	-14.532989	-3.278785	5.973625	6.802699	6.168199	-16.300673	11.893791	7.318937	5.282040
40	2	55	-8.692652	-3.278697	5.968026	-3.807204	6.168199	3.908959	3.888289	-4.923992	-2.129300
41	2	70	-12.272214	0.259627	3.878066	5.265202	4.471036	-21.232782	8.934728	6.612605	8.072448
41	2	30	5.824795	-1.349042	-8.950924	-10.018518	-3.984044	2.976708	-6.818835	-10.617597	-8.342088
42	3	58	-7.136001	4.531363	-5.953420	1.495289	-2.632164	-9.860141	8.177978	7.220160	7.159611
42	3	27	-13.380687	3.411889	-0.139273	2.538599	-1.653385	-10.792241	8.180028	7.220164	7.159611
42	3	15	4.905943	0.463727	-14.020924	-9.829546	-4.631666	4.698609	-5.651222	-6.380880	-7.595915
43	4	75	-9.417018	1.628517	7.202934	6.117361	6.210088	-17.963067	9.201978	6.244503	6.262624
43	4	16	8.125454	1.362128	-4.400113	-10.121280	-3.917157	2.555793	-9.490063	-9.756948	-10.688586
43	4	6	8.125457	1.362120	-4.160063	-9.971900	1.875502	1.696801	-3.580541	-8.598111	-10.383215
43	4	3	-4.355462	1.656579	2.318752	-3.618172	6.156206	0.572984	-2.749336	-6.811001	-8.789472
44	4	43	-3.920675	2.384603	-11.002909	-6.892545	-3.046143	10.545507	-10.184486	-9.270359	-13.016718
44	4	17	-6.919236	-0.297631	-3.513525	2.967558	6.928358	-11.838943	4.148703	0.889412	-2.172005
44	4	17	-3.920676	2.384603	-11.002897	-6.884562	3.587990	4.233486	-4.147288	-9.197056	-11.972073
44	4	6	-12.585598	-0.846959	3.128897	2.974556	6.976372	-12.747428	4.148710	0.889412	-2.172004
45	2	28	-5.022764	0.062292	6.443562	5.576636	8.843689	-24.634097	10.025810	6.103290	6.922137
45	2	72	6.610887	-2.230152	-4.073785	0.571400	3.214596	-21.909513	9.839962	6.102627	6.921748
46	4	38	-2.559139	2.735816	0.522873	-8.662288	3.001474	7.406616	-1.669451	-11.598071	-3.732302
46	4	15	4.912513	1.892994	-6.220377	-13.308922	-2.792401	10.617556	-4.107195	-11.599294	-3.732469
46	4	37	-11.405986	2.344672	3.827285	2.644323	3.961384	-8.980349	9.781062	5.389534	7.602996
46	4	10	4.988704	1.856397	-2.714466	-2.262322	-2.749714	-3.249290	7.337470	5.346196	7.601808
47	2	71	-12.172969	1.690795	4.907840	5.954754	-4.517476	-14.604078	5.764669	5.696340	6.341524
47	2	29	4.508809	1.929680	-14.449931	-13.031150	-8.465754	8.575490	-4.140553	-6.397333	-6.167414
48	4	25	6.816133	0.553716	-5.247244	-8.723556	0.851397	-0.260746	7.444072	0.257533	6.731676
48	4	54	6.819482	0.553717	-6.329082	-17.701869	-4.248564	9.475114	-0.064213	-16.752804	-9.809116
48	4	3	6.816133	0.553716	-5.247248	-11.723811	0.851397	5.466386	6.233353	-5.376603	2.543093
48	4	6	-5.691299	0.654375	3.706873	-1.063171	6.620649	-10.982707	10.382553	1.253624	8.027253
49	2	64	-10.245043	-0.483767	3.172055	7.647929	5.663221	-18.838652	10.274797	7.253649	7.169981
49	2	36	5.747318	0.100729	-10.570920	-8.254238	1.063077	4.336769	-3.170601	-8.859460	-10.952426
50	4	29	5.742988	1.465492	-10.584152	-15.948269	-8.754336	7.769096	-7.807544	-8.989013	-5.019269
50	4	8	4.171509	-0.131113	1.052702	-2.170970	-5.431713	-3.650513	4.279882	7.484008	7.331335
50	4	41	-10.700776	0.908059	7.888942	3.485901	4.136717	-20.161959	9.787388	7.520331	7.334936
50	4	22	4.171508	-0.131113	1.052702	-2.170938	-5.431713	-10.126399	4.279882	7.520326	7.332411
51	2	79	6.096088	1.725236	-11.741159	-9.554254	-9.497739	8.593429	-8.027500	-6.689665	-4.847133
51	2	21	-7.771438	1.539661	3.958596	5.750879	-4.382172	-11.256532	4.017734	5.758221	7.342114
52	4	13	4.266284	-0.384125	-11.655720	0.694806	-5.519053	-12.302655	4.983467	4.413724	6.329982
52	4	40	5.599552	-0.384144	-16.969741	-7.572568	-5.519063	5.467723	-7.698943	-11.656115	-8.138899
52	4	22	-3.923846	3.743720	-5.626824	4.541265	-4.005785	-13.846411	4.985331	4.413726	6.330121
52	4	21	-7.959005	-1.444751	2.498366	6.407389	5.921791	-22.315358	10.140692	4.414729	6.438937
53	3	65	9.151931	0.625952	-11.853678	-7.767751	-5.112054	9.397356	-9.584681	-9.564987	-7.409631
53	3	32	3.082733	0.625953	-8.590421	3.536199	-3.979862	-10.257823	2.819856	7.444833	6.700236
53	3	3	-8.040295	1.983438	4.002881	3.654863	-4.241941	-9.608110	2.818082	7.443407	6.699556
54	3	89	5.699741	1.266766	-13.449811	-15.934827	-6.351545	8.199051	-6.508400	-8.131949	-12.561697
54	3	3	5.699722	1.266766	-7.524670	-5.603141	-0.843010	-7.700486	7.977369	6.150827	4.843311
54	3	8	5.699722	1.266766	-7.524670	-5.603155	-6.351545	-7.698359	5.027642	5.983777	4.843219
